Fecha,ID,NPS Group,NPS,Comment,UsuarioDecisión,Canal,Palanca,Subpalanca
2026-02-09 16:15:33,123895820,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 13:36:49,123699196,PASIVO,7,Problemas de acceso,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 17:44:46,123348663,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 16:15:03,122934705,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 12:59:30,122251042,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 08:34:50,123868476,PROMOTOR,10,no,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 11:27:03,123334240,DETRACTOR,2,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 10:51:27,123689416,PASIVO,8,Son el banco menos malo de Mexico,Sí,BBVA,Banca,Atención personalizada
2026-01-07 18:31:38,122484139,PROMOTOR,9,Buena plataforma bancaria,No,Web,Uso,Diseño UX
2026-02-03 12:16:19,123641113,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 15:08:02,123942489,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 17:40:04,123051186,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 12:30:40,123383568,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 20:22:12,122987011,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 10:31:12,123023678,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 17:51:51,123656053,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 20:24:21,123773894,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 08:49:07,123627864,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 13:48:11,123755320,PROMOTOR,10,TODO BIEN,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 18:20:10,123656952,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 09:18:05,123327243,PROMOTOR,9,servicios no deja pagar a la primera,Sí,Web,Funcionamiento Continuo,Pagos/ Transferencias
2026-02-14 00:34:53,124060134,PASIVO,7,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 19:51:41,124141730,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 15:19:29,124169439,PROMOTOR,10,GRACIAS,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 12:35:18,123695793,DETRACTOR,3,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 11:17:16,123827220,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 09:28:48,122830366,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 11:24:13,123827415,PROMOTOR,10,BUENA,Sí,Otros,FAN,FAN
2026-01-29 16:53:15,123432667,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 11:00:20,122796927,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 10:32:34,124271568,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 12:25:06,124199096,DETRACTOR,0,solicitan una y otra vez la evaluación y quitan tiempo valioso,No,Web,Uso,Molestia por la encuesta
2026-01-22 09:20:19,123083164,PROMOTOR,10,MUY BUEN SERVICIO,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 14:10:51,123647622,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 09:57:16,122755049,DETRACTOR,1,nunca se cierra a tiempo y me obliga a esperar 15 minutos o mas o salirme de la computadora para poder trabajar biren,No,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-03 13:29:30,123645333,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 14:57:57,123429322,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 13:03:47,124125189,PROMOTOR,9,BUEN SERVICIO,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-14 12:04:33,122761245,DETRACTOR,3,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 16:43:29,123898020,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 12:52:18,123643165,PROMOTOR,10,servicio,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-17 08:54:51,124155230,PASIVO,8,algunos recuadros donde se introducen datos se pierden en lo blanco deben estar pintados notablemente para verlos bien.,Sí,Web,Uso,Diseño UX
2026-02-20 10:04:30,124270625,PROMOTOR,9,EXCELENTE,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-28 18:11:24,123394818,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 21:06:00,124142942,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 17:33:07,123708968,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 11:14:46,123743066,DETRACTOR,5,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 19:41:22,123396087,PROMOTOR,10,MUY BUEN SERVICIO,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-04 10:40:09,123688584,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 16:19:42,123944695,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 13:41:26,123171672,DETRACTOR,2,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 14:25:28,122728284,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 09:57:59,122913478,PASIVO,8,"NO SE ENCUENTRA FACILMENTE LAS TARJETAS DE NEGOCIOS, ESTAN MUY OCULTAS",Sí,Web,Uso,Molestia por la encuesta
2026-01-23 14:08:18,123173326,PROMOTOR,10,excelente,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 14:47:34,124279187,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 19:56:19,123305141,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 10:15:44,123873738,PROMOTOR,9,LA APLICACION ES AMIGABLE,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-19 11:51:43,122921425,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 10:05:45,122914079,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 08:37:00,122241008,PROMOTOR,10,LA APLICACION ESTA FACIL DE ENTENDER Y DA SEGURIDAD,No,Web,Uso,Seguridad en la plataforma
2026-02-09 17:51:47,123902044,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 14:14:19,123888439,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-14 14:41:01,124073005,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 14:17:43,123757412,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 10:15:30,122244886,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 11:16:23,123933151,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 16:03:17,122416222,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 11:03:15,124160476,PROMOTOR,9,"descargar los comprobantes de pago en algun apartado, he podido descargar a otros bancos, pero a cuentas BBVA no, si ya se puede, indicarme cómo",No,Web,Pagos/ Transferencias,Mostrar movimientos actualizados
2026-02-13 12:50:52,124049191,PASIVO,7,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 14:11:13,123701017,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 11:33:30,123972584,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 10:14:56,124229170,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-07 18:05:44,122483398,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 15:09:19,123832251,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 19:20:28,123772734,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 13:30:16,123830321,DETRACTOR,2,Dañaron mucho con la actualización la navegación tan fluida que solían tener,No,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-01-27 15:47:15,123345707,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 17:54:28,123051569,PROMOTOR,10,"Me gusta que es una banca muy fácil de manejar, cien porciento recomendable",No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-03 11:58:47,123640058,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 14:25:35,122848568,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 19:31:35,123132858,DETRACTOR,0,CHINGUE SU MADRE. NADA MAS QUIERO SALIR DEL SITIO CABRONES.,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 16:17:36,123706248,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 20:11:03,123835842,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 15:37:22,122730285,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 13:46:54,123699802,DETRACTOR,6,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 12:01:06,122761086,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 09:25:59,122660579,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 17:07:53,124172389,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 16:07:29,122731032,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 07:48:25,123788386,PROMOTOR,10,x,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 14:11:21,123888288,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 12:13:39,123462375,PASIVO,8,muchos detalles con las personas morales.,Sí,BBVA,Banca,Atención personalizada
2026-02-12 10:13:02,124004270,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 17:48:28,122419487,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-25 17:18:39,123238823,PASIVO,8,"Las operaciones en tiempo real funcionan parcialmente, asi como la nomina en tiempo real sirve parcial",Sí,Web,Funcionamiento Continuo,Mostrar movimientos actualizados
2026-02-19 16:58:44,124250884,PROMOTOR,9,CDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 13:12:37,123464957,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 09:27:14,124225303,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 14:42:40,123649072,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 18:47:12,124057852,DETRACTOR,3,MUCHOS PROBLEMAS CON LA APP Y LA BANCA MUCGHAS VECES NO SE PUEDEN HACER MOVIMIENTOS,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-01-17 05:34:03,122860476,DETRACTOR,1,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 15:37:44,123495051,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 19:59:43,123712832,PASIVO,8,DE entrada debe ser opcional las encuestas y uds lo forzan causando una mala experiencia al cliente,Sí,Web,Uso,Molestia por la encuesta
2026-02-13 10:11:25,124042700,PROMOTOR,10,excelente servicio,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-28 12:43:33,123384292,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 10:58:08,123797580,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 09:50:25,123927648,PROMOTOR,9,no,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 06:39:41,122501295,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 09:48:39,123266162,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 12:47:55,123642940,PROMOTOR,10,BUEN SERVICIO,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-15 09:08:17,122791153,PROMOTOR,10,BUENA,Sí,Otros,FAN,FAN
2026-01-28 08:44:25,123371137,PROMOTOR,10,todo bien gracias,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 14:12:21,124167499,PROMOTOR,10,excelente servicio,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-05 11:24:12,123743803,PROMOTOR,10,"EL SERVICIO, LA PAGINA, LA ATENCION Y TODO EN GENERAL ES MUY NOBLE Y MUY BIEN ATENDIDOS",No,BBVA,Banca,Atención personalizada
2026-01-14 10:48:32,122757570,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 10:46:29,124113231,PROMOTOR,10,10,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-21 11:18:19,124293565,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 13:07:54,123170228,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 14:35:56,122683379,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 10:26:24,123268645,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 11:29:21,123460510,PROMOTOR,10,EXCELENTE SERVICIO,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-02 08:39:29,122241097,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 20:09:22,122986749,DETRACTOR,6,SOLICITE COTIZACIONES CREDITOS DE AUTO PARA MI PYME. EL SERVICIO ES MUY LENTO Y MUY MALA ACTITUD DEL ASESOR DE LA PIEDAD Y  DE ZAMORA NUNCA CONTESTO,Sí,BBVA,Banca,Resolución de dudas
2026-02-04 09:21:44,123683054,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 09:07:56,124223756,PASIVO,8,Buena,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 20:01:09,122812753,PASIVO,7,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 17:37:48,123127844,PASIVO,8,Me molesta mucho sus candados de seguridad y cuando son otras operaciones inusuales no las bloquean!,Sí,Web,Uso,Seguridad en la plataforma
2026-01-09 16:57:23,122589406,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 17:19:51,124137882,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 17:08:09,123654527,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 16:29:38,124281470,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 12:32:10,124164030,PROMOTOR,9,Ña atencion de los ejecutivos no es lo mejo,Sí,BBVA,Banca,Conocimiento del ejecutivo
2026-02-10 21:20:44,123949990,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 08:06:39,122377679,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 12:47:03,124010885,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 17:14:06,123472721,PROMOTOR,10,bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 20:01:14,124141913,PROMOTOR,10,TODO MUY BIEN,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 11:22:48,123637834,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-24 08:36:19,123198706,PROMOTOR,10,BUENA ATENCION,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-05 18:54:58,123772032,PROMOTOR,10,RAPIDA Y EFICAZ,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-14 15:44:02,124073876,PROMOTOR,10,SI,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 09:29:51,123264918,PROMOTOR,10,atencion y respuesta inmediata,No,BBVA,Banca,Resolución de dudas
2026-02-20 19:07:35,124284128,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 13:29:25,123804129,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 15:59:45,122934094,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 09:22:34,123735775,PROMOTOR,10,TODO PERFECTO,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-12 13:26:57,124012361,PASIVO,8,"mucho problema con la ubicacion de la pagina, no puedes entrar libremente y debes andar haciendo ajustes a tus navegadores",Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-13 12:09:21,124047629,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 14:11:28,122727882,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 10:43:17,124159658,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 18:35:04,123903187,DETRACTOR,0,mal servcio,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 12:28:27,122842698,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 12:37:51,123491443,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 16:36:41,123122527,PROMOTOR,10,Rápida y eficaz,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-16 13:02:55,124125142,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 10:00:09,123685798,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 00:53:28,123663353,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 13:45:59,123105899,PASIVO,7,MOTIVO NOS HAN RECHAZADO DINERO Y REGRESADO Y CON MUCHO RIESGO QUE NOS ASALTEN Y ALGUAS ARUGAN SU NARIZ CUANDO LLEGAN,Sí,BBVA,Autoservicio,ATM/ Practicajas
2026-02-21 15:31:18,124296891,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 07:33:43,123960743,PROMOTOR,10,ES CERTERO EN LA INFORMACION QUE PRESENTA Y ES FACIL DE MANEJAR LAS MEDIDAS DE SEGURIDAD SON CONFIABLES,No,Web,Uso,Seguridad en la plataforma
2026-01-02 18:05:29,122257709,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 12:03:59,123422729,PROMOTOR,10,muy buena,Sí,Otros,FAN,FAN
2026-01-29 15:34:49,123430466,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 10:29:23,122832903,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 12:02:12,123640241,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-02 17:51:01,123600925,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 18:31:42,124139919,PROMOTOR,10,Es un banco que siempre está a la vanguardia en las medidas de seguridad y estamos satisfechos con los servicios que nos brinda como empresa,No,BBVA,Seguridad,Seguridad
2026-02-17 10:09:33,124158274,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 14:14:26,123173782,DETRACTOR,5,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 09:39:02,123373907,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 14:30:56,123758348,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 10:39:33,124271904,PASIVO,8,Aún no se pueden pagar pagos SPID en lotes,Sí,Web,Pagos/ Transferencias,Falta pago de impuestos/ servicios
2026-01-12 09:50:11,122662098,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 12:28:27,124199204,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 10:37:46,123269351,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 12:18:33,122800615,DETRACTOR,5,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 16:57:41,124172098,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 11:08:10,124233478,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-02 11:30:03,123553182,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 17:12:15,124019290,PROMOTOR,10,rapido y eficiente,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-09 10:32:41,123874603,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 17:13:41,123347974,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 10:54:33,124113879,PASIVO,7,poner mas atención en las pimes  ya que he  buscado un crédito revolverte y pues nada,Sí,BBVA,Productos,Accesibilidad a créditos
2026-01-23 14:43:31,123175899,PROMOTOR,10,ES MUY FASIL LA APLICASION,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-13 13:22:55,124050337,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 20:03:27,122855405,PROMOTOR,9,Buen y confiable banco,No,BBVA,Seguridad,Seguridad
2026-01-28 17:09:51,123393542,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 10:50:57,122757686,DETRACTOR,3,"Su portal no funciona bien con Google Chrome, las pantallas se quedan en blanco muchas veces... Pésimo servicio.",Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-05 14:33:50,123758528,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 14:33:31,124244662,PROMOTOR,10,:),Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 12:47:06,124010887,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 18:34:23,122938426,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 10:33:43,124230803,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 18:33:53,124057708,PROMOTOR,9,1,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 13:13:59,123803535,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 12:45:44,123642801,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 10:48:39,123741215,PASIVO,7,"Cuando se va a hacer un pago a otros bancos, después de elegir el receptor y el monto, la pantalla se recorre hasta abajo y no se ve nada.",Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-11 10:04:29,123967651,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 11:53:46,124047059,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 15:31:14,122586632,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 13:53:21,123755772,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-17 21:22:19,122872065,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 10:34:31,123634614,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 12:17:50,122672168,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 21:16:09,123351908,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 12:03:39,123336495,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 21:11:50,124143029,PROMOTOR,9,No se puede consultar el liustado de cargos a la tarjeta de credito,Sí,Web,Pagos/ Transferencias,Faltan detalles de movimientos
2026-02-04 10:55:24,123689722,PROMOTOR,10,todo bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 09:11:17,123735129,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-03 10:46:51,122270044,PROMOTOR,9,NO,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 12:47:25,123750642,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 19:23:39,123814064,PROMOTOR,10,La plataforma excelente y sucursales también.  Esa es mi experiencia y siempre los recomiendo (mi cuenta personal  con plataforma de 10.  Gracias,No,BBVA,Banca,Atención personalizada
2026-01-07 10:43:19,122460565,PASIVO,8,"El portal es poco confiable. Le pides info y no está disponible, consultas y no te deja, movimiento de inversión y no se ven, quiero salir y no puedo.",Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-19 16:13:30,124249306,PROMOTOR,9,BUEN SERVICIO,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-06 15:32:27,123808599,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 14:27:56,123758141,PROMOTOR,10,MUCHOS AÑOS DE SER CLIENTE,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 12:29:27,123936503,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 09:31:00,122792285,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 19:27:49,122812354,PROMOTOR,10,FGHJ,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 15:57:47,123652114,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 14:48:19,123807173,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 13:29:59,122846620,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 11:18:37,123798619,PASIVO,7,FALLA BASTANTE EL PORTAL,No,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-04 13:15:19,123698024,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
